Date,Open,High,Low,Close,Volume,Adj Close
2009-09-16,51.00,51.18,49.11,49.52,112000,792.32
2009-09-15,51.35,51.95,50.78,51.00,72200,816.00
2009-09-14,53.00,53.62,51.19,51.29,64700,820.64
2009-09-11,51.92,53.08,51.16,52.79,107200,844.64
2009-09-10,54.17,54.52,52.01,52.11,109400,833.76
2009-09-09,55.99,56.20,54.20,54.26,81200,868.16
2009-09-08,57.51,57.54,56.00,56.07,81500,897.12
2009-09-04,60.04,60.10,58.00,58.01,60900,928.16
2009-09-03,62.52,62.61,59.54,59.71,57000,955.36
2009-09-02,62.54,62.74,61.75,62.69,48900,1003.04
2009-09-01,59.77,62.47,58.43,62.36,89700,997.76
2009-08-31,59.09,59.97,59.00,59.17,36700,946.72
2009-08-28,56.75,58.54,56.66,58.51,46200,936.16
2009-08-27,58.96,59.75,57.40,57.51,56400,920.16
2009-08-26,58.00,59.07,57.71,58.95,72000,943.20
2009-08-25,56.85,58.62,56.35,58.26,59100,932.16
2009-08-24,56.56,57.24,56.07,56.96,44100,911.36
2009-08-21,57.25,57.33,56.45,56.74,73900,907.84
2009-08-20,58.69,58.88,57.47,57.79,33400,924.64
2009-08-19,61.69,61.98,58.32,58.89,68000,942.24
2009-08-18,61.88,62.14,60.44,60.85,44200,973.60
2009-08-17,60.46,62.33,60.38,62.07,66400,993.12
2009-08-14,57.48,59.54,57.48,58.87,36800,941.92
2009-08-13,58.64,59.48,57.14,57.26,55500,916.16
2009-08-12,60.14,60.32,58.05,58.61,40500,937.76
2009-08-11,58.98,61.52,58.88,60.00,53000,960.00
2009-08-10,58.80,59.65,58.27,58.35,30900,933.60
2009-08-07,60.04,60.75,57.51,58.27,44400,932.32
2009-08-06,59.99,61.19,59.08,60.74,49300,971.84
2009-08-05,60.52,61.13,59.81,59.95,45700,959.20
2009-08-04,61.33,61.59,60.02,60.20,38300,963.20
2009-08-03,61.34,61.78,60.47,60.87,40300,973.92
2009-07-31,61.88,62.10,60.76,61.97,30700,991.52
2009-07-30,62.19,62.35,60.78,61.60,34400,985.60
2009-07-29,62.82,63.93,62.05,63.22,37000,1011.52
2009-07-28,60.99,62.97,60.02,62.55,82300,1000.80
2009-07-27,60.23,60.68,59.36,60.00,46200,960.00
2009-07-24,60.02,60.39,59.33,59.37,38300,949.92
2009-07-23,61.64,61.74,59.33,59.62,96200,953.92
2009-07-22,64.79,65.03,60.79,61.38,112200,982.08
2009-07-21,64.49,65.37,63.89,64.10,60100,1025.60
2009-07-20,65.99,66.58,64.78,65.04,54700,1040.64
2009-07-17,66.50,66.69,65.75,66.33,39400,1061.28
2009-07-16,67.87,67.89,65.92,66.31,70400,1060.96
2009-07-15,67.74,68.23,65.99,67.43,96100,1078.88
2009-07-14,70.24,70.79,68.68,69.14,39200,1106.24
2009-07-13,73.48,73.72,69.90,70.70,51800,1131.20
2009-07-10,73.59,74.73,72.86,73.15,24400,1170.40
2009-07-09,73.50,74.18,71.90,73.18,32000,1170.88
2009-07-08,73.49,77.30,72.48,74.40,45200,1190.40
2009-07-07,71.61,73.45,70.81,72.84,20200,1165.44
2009-07-06,72.47,73.08,70.58,70.67,25400,1130.72
2009-07-02,68.87,71.68,68.79,71.58,64600,1145.28
2009-07-01,67.35,67.92,66.08,67.84,36900,1085.44
2009-06-30,66.99,69.03,65.87,68.11,57900,1089.76
2009-06-29,69.94,70.29,66.78,66.96,40200,1071.36
2009-06-26,71.65,71.92,69.27,69.80,25200,1116.80
2009-06-25,75.38,75.38,70.49,70.91,43400,1134.56
2009-06-24,77.19,77.19,73.78,74.42,29000,1190.72
2009-06-23,78.87,79.89,77.17,77.20,31400,1235.20
2009-06-22,77.97,79.94,76.73,79.06,23900,1264.96
2009-06-19,78.27,78.27,75.50,76.02,17200,1216.32
2009-06-18,78.79,79.69,76.94,78.19,26000,1251.04
2009-06-17,78.04,80.27,77.58,78.95,31200,1263.20
2009-06-16,75.52,78.72,74.17,77.80,36900,1244.80
2009-06-15,72.90,75.25,72.68,75.09,24000,1201.44
2009-06-12,73.91,74.09,71.77,71.90,18000,1150.40
2009-06-11,74.62,74.62,71.48,73.31,26800,1172.96
2009-06-10,73.22,77.51,73.02,75.00,27000,1200.00
2009-06-09,77.40,77.40,73.89,74.26,22200,1188.16
2009-06-08,78.04,80.01,76.51,77.74,14800,1243.84
2009-06-05,77.57,79.10,75.72,77.35,20900,1237.60
2009-06-04,78.72,79.19,76.79,77.53,16600,1240.48
2009-06-03,76.18,80.29,75.85,79.05,22200,1264.80
2009-06-02,74.96,76.19,72.72,75.41,18900,1206.56
2009-06-01,76.88,76.93,73.23,74.40,26000,1190.40
2009-05-29,77.83,80.01,77.73,77.93,13900,1246.88
2009-05-28,80.35,81.89,78.17,79.68,26600,1274.88
2009-05-27,78.25,81.19,76.15,80.84,29500,1293.44
2009-05-26,83.81,83.81,76.52,78.61,35300,1257.76
2009-05-22,81.45,83.81,80.02,83.81,26900,1340.96
2009-05-21,78.49,83.46,77.66,81.70,68400,1307.20
2009-05-20,75.80,77.52,71.96,77.38,51900,1238.08
2009-05-19,76.92,78.51,75.22,76.37,15300,1221.92
2009-05-18,83.49,83.49,77.49,77.88,23900,1246.08
2009-05-15,81.50,84.39,80.26,83.43,13100,1334.88
2009-05-14,87.30,87.30,81.51,81.92,24000,1310.72
2009-05-13,86.04,86.23,83.78,85.53,20800,1368.48
2009-05-12,82.78,85.20,82.35,82.96,20400,1327.36
2009-05-11,83.65,85.69,82.54,83.39,17500,1334.24
2009-05-08,86.28,86.28,81.49,82.65,18700,1322.40
2009-05-07,84.50,87.56,83.47,86.57,16600,1385.12
2009-05-06,87.73,87.73,84.96,85.34,12200,1365.44
2009-05-05,87.86,89.59,87.86,88.38,20600,1414.08
2009-05-04,90.95,91.96,87.36,87.63,28800,1402.08
2009-05-01,93.56,94.93,91.80,92.56,8800,1480.96
2009-04-30,92.83,94.26,90.21,93.76,20600,1500.16
2009-04-29,96.81,96.81,91.30,93.02,18100,1488.32
2009-04-28,99.32,99.84,95.96,97.11,20900,1553.76
2009-04-27,95.99,98.77,95.79,98.32,24800,1573.12
2009-04-24,95.41,96.57,94.29,95.61,16800,1529.76
2009-04-23,95.91,97.60,94.86,95.83,20800,1533.28
2009-04-22,97.20,97.20,92.31,96.27,19500,1540.32
2009-04-21,100.41,101.07,95.61,96.07,18800,1537.12
2009-04-20,94.59,100.12,93.84,99.59,40500,1593.44
2009-04-17,94.99,96.60,92.56,92.73,31500,1483.68
2009-04-16,97.00,97.53,93.73,94.91,24500,1518.56
2009-04-15,101.02,101.02,97.86,98.00,21200,1568.00
2009-04-14,101.78,102.13,99.94,100.44,33600,1607.04
2009-04-13,102.52,103.51,99.96,100.37,18900,1605.92
2009-04-09,103.00,103.25,100.74,101.86,28600,1629.76
2009-04-08,105.76,108.29,105.60,105.78,28700,1692.48
2009-04-07,108.89,110.00,107.03,108.01,35400,1728.16
2009-04-06,108.39,109.84,107.85,108.02,34400,1728.32
2009-04-03,114.05,114.05,106.84,107.42,26400,1718.72
2009-04-02,108.00,110.96,106.49,109.35,49500,1749.60
2009-04-01,117.03,118.99,110.60,111.17,39400,1778.72
2009-03-31,114.40,114.98,111.30,113.21,37600,1811.36
2009-03-30,112.00,116.45,111.16,115.29,48200,1844.64
2009-03-27,104.47,107.41,104.47,107.31,29700,1716.96
2009-03-26,106.69,106.70,103.18,104.36,37400,1669.76
2009-03-25,108.05,111.64,105.15,108.64,41500,1738.24
2009-03-24,109.51,110.93,106.53,110.40,33000,1766.40
2009-03-23,113.00,114.75,108.31,108.62,42200,1737.92
2009-03-20,108.52,116.86,108.50,115.96,45400,1855.36
2009-03-19,104.90,109.34,102.00,109.34,36000,1749.44
2009-03-18,105.10,106.11,102.10,104.44,44000,1671.04
2009-03-17,108.98,109.30,103.97,104.18,33800,1666.88
2009-03-16,104.00,108.02,103.61,107.92,33200,1726.72
2009-03-13,102.20,105.49,101.97,104.25,32000,1668.00
2009-03-12,104.35,105.70,101.93,102.74,30300,1643.84
2009-03-11,104.00,106.20,102.16,104.56,21000,1672.96
2009-03-10,113.00,113.00,104.66,105.34,11100,1685.44
2009-03-09,113.55,114.50,110.26,113.82,8200,1821.12
2009-03-06,114.98,115.61,110.70,113.38,14300,1814.08
2009-03-05,110.60,114.99,108.51,114.30,11600,1828.80
2009-03-04,114.99,114.99,104.79,107.81,9600,1724.96
2009-03-03,113.05,118.55,113.05,115.90,9500,1854.40
2009-03-02,111.02,118.02,111.02,116.39,10400,1862.24
2009-02-27,113.71,113.71,105.96,108.67,6900,1738.72
2009-02-26,105.98,109.41,102.96,108.52,4800,1736.32
2009-02-25,109.27,113.04,105.14,107.45,10400,1719.20
2009-02-24,120.00,120.00,107.70,108.08,8600,1729.28
2009-02-23,111.00,119.52,111.00,119.38,6000,1910.08
2009-02-20,111.89,116.40,111.44,113.32,9600,1813.12
2009-02-19,108.03,109.05,105.49,108.28,3100,1732.48
2009-02-18,105.00,109.68,105.00,108.22,5000,1731.52
2009-02-17,107.00,110.78,106.00,107.09,5600,1713.44
2009-02-13,103.24,103.24,101.00,101.99,6800,1631.84
2009-02-12,105.25,108.00,102.76,102.76,6400,1644.16
2009-02-11,104.05,104.83,102.10,103.07,5400,1649.12
2009-02-10,101.00,105.66,98.78,104.60,16000,1673.60
2009-02-09,98.33,100.32,97.87,99.33,7800,1589.28
2009-02-06,99.00,99.02,95.06,97.70,9600,1563.20
2009-02-05,101.60,103.79,98.15,99.13,15200,1586.08
2009-02-04,98.25,100.39,97.00,99.74,9800,1595.84
2009-02-03,104.14,104.14,99.31,99.37,11100,1589.92
2009-02-02,108.10,108.10,103.94,104.25,19300,1668.00
2009-01-30,100.11,105.04,99.75,104.58,13500,1673.28
